cnr,courtCode,courtName,stateCode,stateName,caseType,filingDate,decisionDate,caseDurationDays,cohort,filingYear,decisionYear,hasJudgments,tier
BRPU010049462024,BRPU01,"PDJ DIVISION, PURNEA",BR,Bihar,BA,2024-07-20,2024-09-04,46,2024_disposed,2024,2024,True,district
BRPU010049582024,BRPU01,"PDJ DIVISION, PURNEA",BR,Bihar,BA,2024-07-20,2024-08-03,14,2024_disposed,2024,2024,True,district
APHC010004992024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-01-04,2024-01-09,5,2024_disposed,2024,2024,True,hc
APHC010005102015,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2015-06-29,2024-01-09,3116,2024_disposed,2015,2024,True,hc
APHC010011742024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-01-08,2024-01-10,2,2024_disposed,2024,2024,True,hc
APHC010004992021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-01-05,2024-10-24,1388,2024_disposed,2021,2024,True,hc
APHC010215922022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-04-28,2024-02-01,644,2024_disposed,2022,2024,True,hc
APHC010248442024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-06-18,2024-06-20,2,2024_disposed,2024,2024,True,hc
APHC010215912024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-05-03,2024-05-07,4,2024_disposed,2024,2024,True,hc
APHC010228872010,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2010-12-16,2024-08-02,4978,2024_disposed,2010,2024,True,hc
APHC010248432024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-06-18,2024-06-21,3,2024_disposed,2024,2024,True,hc
APHC010215922024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-05-03,2024-07-16,74,2024_disposed,2024,2024,True,hc
APHC010058282015,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2015-12-22,2024-07-23,3136,2024_disposed,2015,2024,True,hc
APHC010086262024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-20,2024-02-29,9,2024_disposed,2024,2024,True,hc
APHC010092222024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-22,2024-02-27,5,2024_disposed,2024,2024,True,hc
APHC010092212023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2023-02-23,2024-06-19,482,2024_disposed,2023,2024,True,hc
APHC010254132006,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2006-11-24,2024-10-26,6546,2024_disposed,2006,2024,True,hc
APHC010266772024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-06-25,2024-06-28,3,2024_disposed,2024,2024,True,hc
APHC010092232024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-22,2024-11-14,266,2024_disposed,2024,2024,True,hc
APHC010083562016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2015-12-21,2024-11-06,3243,2024_disposed,2015,2024,True,hc
APHC010086252021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-02-26,2024-11-15,1358,2024_disposed,2021,2024,True,hc
APHC010092212024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-22,2024-11-14,266,2024_disposed,2024,2024,True,hc
APHC010066092020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-02-14,2024-12-20,1771,2020_filed,2020,2024,True,hc
APHC010066092020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-02-14,2024-12-20,1771,2024_disposed,2020,2024,True,hc
APHC010066092015,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2015-01-28,2024-07-10,3451,2024_disposed,2015,2024,True,hc
APHC010069862024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-12,2024-03-18,35,2024_disposed,2024,2024,True,hc
APHC010072572024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-13,2024-03-06,22,2024_disposed,2024,2024,True,hc
APHC010072572020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-02-18,2024-12-20,1767,2020_filed,2020,2024,True,hc
APHC010072572020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-02-18,2024-12-20,1767,2024_disposed,2020,2024,True,hc
APHC010096662018,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2018-02-08,2024-01-04,2156,2024_disposed,2018,2024,True,hc
APHC010096662024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-26,2024-03-01,4,2024_disposed,2024,2024,True,hc
APHC010084752024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-19,2024-11-19,274,2024_disposed,2024,2024,True,hc
APHC010353942024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-08-13,2024-09-17,35,2024_disposed,2024,2024,True,hc
APHC010125132022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-21,2024-02-12,693,2024_disposed,2022,2024,True,hc
APHC010118592021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-03-19,2024-09-26,1287,2024_disposed,2021,2024,True,hc
APHC010331222024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-07-31,2024-08-06,6,2024_disposed,2024,2024,True,hc
APHC010333402024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-08-01,2024-11-11,102,2024_disposed,2024,2024,True,hc
APHC010104762017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2017-06-08,2024-02-07,2435,2024_disposed,2017,2024,True,hc
APHC010109482017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2017-09-06,2024-04-16,2414,2024_disposed,2017,2024,True,hc
APHC010104772024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-28,2024-05-07,69,2024_disposed,2024,2024,True,hc
APHC010109482024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-01,2024-03-21,20,2024_disposed,2024,2024,True,hc
APHC010101702024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-27,2024-03-04,6,2024_disposed,2024,2024,True,hc
APHC010101702021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-03-08,2024-02-28,1087,2024_disposed,2021,2024,True,hc
APHC010125252024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-11,2024-08-23,165,2024_disposed,2024,2024,True,hc
APHC010362552019,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2019-11-01,2024-06-20,1693,2024_disposed,2019,2024,True,hc
APHC010362542024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-08-19,2024-10-23,65,2024_disposed,2024,2024,True,hc
APHC010101822022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-07,2024-02-02,697,2024_disposed,2022,2024,True,hc
APHC010109512024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-01,2024-03-21,20,2024_disposed,2024,2024,True,hc
APHC010103272020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-04,2024-10-29,1700,2020_filed,2020,2024,True,hc
APHC010103272020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-04,2024-10-29,1700,2024_disposed,2020,2024,True,hc
APHC010118732024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-06,2024-03-11,5,2024_disposed,2024,2024,True,hc
APHC010112532024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-04,2024-03-06,2,2024_disposed,2024,2024,True,hc
APHC010118712022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-15,2024-02-13,700,2024_disposed,2022,2024,True,hc
APHC010118722022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-15,2024-02-12,699,2024_disposed,2022,2024,True,hc
APHC010118732016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2016-06-03,2024-03-13,2840,2024_disposed,2016,2024,True,hc
APHC010128552022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-22,2024-08-23,885,2024_disposed,2022,2024,True,hc
APHC010135002024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-15,2024-04-19,35,2024_disposed,2024,2024,True,hc
APHC010133452022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-23,2024-07-23,853,2024_disposed,2022,2024,True,hc
APHC010133472021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-03-30,2024-09-19,1269,2024_disposed,2021,2024,True,hc
APHC010373852022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-07-26,2024-01-24,547,2024_disposed,2022,2024,True,hc
APHC010144902017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2017-03-27,2024-08-13,2696,2024_disposed,2017,2024,True,hc
APHC010144892020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-05-14,2024-02-02,1359,2020_filed,2020,2024,True,hc
APHC010144892020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-05-14,2024-02-02,1359,2024_disposed,2020,2024,True,hc
APHC010125262024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-11,2024-04-25,45,2024_disposed,2024,2024,True,hc
APHC010125262020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-16,2024-10-16,1675,2020_filed,2020,2024,True,hc
APHC010125262020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-16,2024-10-16,1675,2024_disposed,2020,2024,True,hc
APHC010125272022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-21,2024-02-09,690,2024_disposed,2022,2024,True,hc
APHC010120362016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2016-07-20,2024-08-30,2963,2024_disposed,2016,2024,True,hc
APHC010126922021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-03-24,2024-12-11,1358,2024_disposed,2021,2024,True,hc
APHC010101572024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-27,2024-04-12,45,2024_disposed,2024,2024,True,hc
APHC010323752016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2016-03-03,2024-03-12,2931,2024_disposed,2016,2024,True,hc
APHC010323752024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-07-26,2024-08-06,11,2024_disposed,2024,2024,True,hc
APHC010319962024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-07-24,2024-07-26,2,2024_disposed,2024,2024,True,hc
APHC010116942024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-06,2024-03-28,22,2024_disposed,2024,2024,True,hc
APHC010121832015,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2015-06-29,2024-02-21,3159,2024_disposed,2015,2024,True,hc
APHC010101732024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-27,2024-03-22,24,2024_disposed,2024,2024,True,hc
APHC010113922022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-14,2024-07-22,861,2024_disposed,2022,2024,True,hc
APHC010115622016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2016-03-16,2024-02-27,2904,2024_disposed,2016,2024,True,hc
APHC010136692022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-24,2024-02-12,690,2024_disposed,2022,2024,True,hc
APHC010136702022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-24,2024-02-27,705,2024_disposed,2022,2024,True,hc
APHC010139942024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-19,2024-03-27,8,2024_disposed,2024,2024,True,hc
APHC010139952022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-25,2024-02-12,689,2024_disposed,2022,2024,True,hc
APHC010139962016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2016-03-08,2024-03-14,2928,2024_disposed,2016,2024,True,hc
APHC010141612022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-26,2024-02-15,691,2024_disposed,2022,2024,True,hc
APHC010101752022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-07,2024-01-31,695,2024_disposed,2022,2024,True,hc
APHC010106342018,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2018-02-12,2024-08-08,2369,2024_disposed,2018,2024,True,hc
APHC010100162020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-03,2024-04-22,1511,2020_filed,2020,2024,True,hc
APHC010100162020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2020-03-03,2024-04-22,1511,2024_disposed,2020,2024,True,hc
APHC010111132009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2009-07-13,2024-08-12,5509,2024_disposed,2009,2024,True,hc
APHC010111122018,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2018-02-14,2024-01-04,2150,2024_disposed,2018,2024,True,hc
APHC010141602024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-19,2024-05-09,51,2024_disposed,2024,2024,True,hc
APHC010139972022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-25,2024-05-01,768,2024_disposed,2022,2024,True,hc
APHC010113902024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-05,2024-04-03,29,2024_disposed,2024,2024,True,hc
APHC010111142023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2023-03-06,2024-09-26,570,2024_disposed,2023,2024,True,hc
APHC010131802022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-22,2024-02-16,696,2024_disposed,2022,2024,True,hc
APHC010131812018,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2018-02-20,2024-08-02,2355,2024_disposed,2018,2024,True,hc
APHC010133552024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-15,2024-03-26,11,2024_disposed,2024,2024,True,hc
APHC010360412023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2023-07-22,2024-03-27,249,2024_disposed,2023,2024,True,hc
APHC010100192022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-07,2024-08-02,879,2024_disposed,2022,2024,True,hc
APHC010109562022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-10,2024-02-05,697,2024_disposed,2022,2024,True,hc
APHC010125292024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-11,2024-03-14,3,2024_disposed,2024,2024,True,hc
APHC010126972022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-21,2024-02-19,700,2024_disposed,2022,2024,True,hc
APHC010100292024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-02-27,2024-04-25,58,2024_disposed,2024,2024,True,hc
APHC010125302022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2022-03-21,2024-02-21,702,2024_disposed,2022,2024,True,hc
APHC010125292021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2021-03-24,2024-09-06,1262,2024_disposed,2021,2024,True,hc
APHC010136732024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,WP_C,2024-03-18,2024-03-21,3,2024_disposed,2024,2024,True,hc
APHC010509372009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-07-15,2024-07-20,5484,2024_disposed,2009,2024,True,hc
APHC010141302016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-03-02,2024-07-02,3044,2024_disposed,2016,2024,True,hc
APHC010293132017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2017-05-09,2024-07-26,2635,2024_disposed,2017,2024,True,hc
APHC010277712016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-12-21,2024-12-05,2906,2024_disposed,2016,2024,True,hc
APHC010026132009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2008-12-23,2024-07-22,5690,2024_disposed,2008,2024,True,hc
APHC010587072016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-01-07,2024-02-26,2972,2024_disposed,2016,2024,True,hc
APHC010585882016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-12-27,2024-09-10,2814,2024_disposed,2016,2024,True,hc
APHC010275432016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-09,2024-07-01,2852,2024_disposed,2016,2024,True,hc
APHC010331992024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2024-07-31,2024-09-18,49,2024_disposed,2024,2024,True,hc
APHC010375372023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2023-07-28,2024-09-19,419,2024_disposed,2023,2024,True,hc
APHC010276632021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2021-08-03,2024-10-15,1169,2024_disposed,2021,2024,True,hc
APHC010355522019,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2019-10-29,2024-10-15,1813,2024_disposed,2019,2024,True,hc
APHC010290042016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-11-16,2024-08-13,2827,2024_disposed,2016,2024,True,hc
APHC010304402021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2021-08-23,2024-08-21,1094,2024_disposed,2021,2024,True,hc
APHC010278042016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-03-28,2024-10-15,3123,2024_disposed,2016,2024,True,hc
APHC010306902006,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2005-12-12,2024-03-05,6658,2024_disposed,2005,2024,True,hc
APHC010377292009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-10-20,2024-01-05,5190,2024_disposed,2009,2024,True,hc
APHC010382362024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2024-08-30,2024-12-26,118,2024_disposed,2024,2024,True,hc
APHC010389282022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2022-08-01,2024-08-30,760,2024_disposed,2022,2024,True,hc
APHC010151562017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2017-01-24,2024-10-01,2807,2024_disposed,2017,2024,True,hc
APHC010180732017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2017-06-29,2024-12-26,2737,2024_disposed,2017,2024,True,hc
APHC010241762010,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2010-12-23,2024-01-22,4778,2024_disposed,2010,2024,True,hc
APHC010017402020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2020-01-20,2024-06-29,1622,2020_filed,2020,2024,False,hc
APHC010017402020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2020-01-20,2024-06-29,1622,2024_disposed,2020,2024,False,hc
APHC010365172007,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2007-07-10,2024-01-22,6040,2024_disposed,2007,2024,True,hc
APHC010135602016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-06-22,2024-11-06,3059,2024_disposed,2016,2024,True,hc
APHC010203812021,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2021-06-18,2024-05-10,1057,2024_disposed,2021,2024,True,hc
APHC010457392023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2023-09-06,2024-08-29,358,2024_disposed,2023,2024,True,hc
APHC010457212016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-02-03,2024-07-08,3078,2024_disposed,2016,2024,True,hc
APHC010818822016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-26,2024-04-26,2769,2024_disposed,2016,2024,True,hc
APHC010745662016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-12,2024-08-29,2908,2024_disposed,2016,2024,True,hc
APHC010697152016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-08-27,2024-08-29,2924,2024_disposed,2016,2024,True,hc
APHC010888282016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-11-22,2024-07-23,2800,2024_disposed,2016,2024,True,hc
APHC010445952009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-10-14,2024-01-02,5193,2024_disposed,2009,2024,True,hc
APHC010457292023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2023-09-06,2024-08-29,358,2024_disposed,2023,2024,True,hc
APHC010458032009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2008-11-18,2024-07-16,5719,2024_disposed,2008,2024,True,hc
APHC010478172016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-06-06,2024-04-26,2881,2024_disposed,2016,2024,True,hc
APHC010697312016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-27,2024-07-24,2857,2024_disposed,2016,2024,True,hc
APHC010753922016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-12,2024-07-20,2868,2024_disposed,2016,2024,True,hc
APHC010621762016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-16,2024-05-07,2790,2024_disposed,2016,2024,True,hc
APHC010134882024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2024-03-15,2024-12-26,286,2024_disposed,2024,2024,True,hc
APHC010111192016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-03-22,2024-03-14,2914,2024_disposed,2016,2024,True,hc
APHC010117252017,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2017-07-03,2024-12-12,2719,2024_disposed,2017,2024,True,hc
APHC010149942016,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2016-09-27,2024-07-12,2845,2024_disposed,2016,2024,True,hc
APHC010546912024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2024-12-02,2024-12-17,15,2024_disposed,2024,2024,True,hc
APHC010390302023,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2023-08-04,2024-09-26,419,2024_disposed,2023,2024,True,hc
APHC010481912022,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2022-09-09,2024-01-30,508,2024_disposed,2022,2024,True,hc
APHC010484802024,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2024-10-29,2024-11-13,15,2024_disposed,2024,2024,True,hc
APHC010488042009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-01-22,2024-07-30,5668,2024_disposed,2009,2024,True,hc
APHC010550662009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-11-03,2024-01-30,5201,2024_disposed,2009,2024,True,hc
APHC010062592009,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2009-07-29,2024-01-02,5270,2024_disposed,2009,2024,True,hc
APHC010081202020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2020-02-24,2024-08-28,1647,2020_filed,2020,2024,True,hc
APHC010081202020,APHC01,"High Court, Andhra Pradesh",AP,Andhra Pradesh,CRL_A,2020-02-24,2024-08-28,1647,2024_disposed,2020,2024,True,hc
